,Total,ham,spam
0,0.9314257228315054,0.985740570377185,0.5773613193403297
1,0.9410767696909271,0.9905933762649495,0.6182908545727136
2,0.9389631106679959,0.9893974241030359,0.6101949025487257
3,0.9416350947158524,0.9945952161913523,0.5964017991004498
4,0.9368693918245263,0.9935832566697332,0.5671664167916043
5,0.9336989032901297,0.9965961361545539,0.523688155922039
6,0.9302691924227318,0.9972401103955841,0.4937031484257871
